name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
YURIKUSA Ao,JPN,7,9.75,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,28+,38+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
Van Duysen Hannes,BEL,12,11.83,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,28+,37+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
HIGUCHI Masahiro,JPN,13,13.44,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,26+,38+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
NARASAKI Tomoa,JPN,13,13.44,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,26+,38+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
Ghisolfi Stefano,ITA,15,14.83,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,28+,33+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
YOSHIDA Satone,JPN,15,14.83,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,28+,33+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
Tanaka Shuta,JPN,17,16.23,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,27+,36,2024-04-12_Wujiang_Lead_Men_Qualification.csv
Stranik Martin,CZE,18,17.73,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,27,34,2024-04-12_Wujiang_Lead_Men_Qualification.csv
Schenk Filip,ITA,19,19.09,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,25+,36+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
Utelli Jonas,SUI,20,20.85,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,25+,34,2024-04-12_Wujiang_Lead_Men_Qualification.csv
MUSAUWIR MUSAUWIR,INA,21,21.2,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,27+,29+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
Ogata Yoshiyuki,JPN,22,22.74,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,25+,33+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
Scherz Stefan,AUT,23,23.59,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,26,31,2024-04-12_Wujiang_Lead_Men_Qualification.csv
Harrison Campbell,AUS,24,26.11,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,25+,29+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
Milne Maximillian,GBR,25,26.69,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,24+,33,2024-04-12_Wujiang_Lead_Men_Qualification.csv
Potocar Luka,SLO,26,26.74,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,24,33+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
Min Hyunbin,KOR,27,27.28,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,19,36+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
CHON Jongwon,KOR,28,29.96,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,24+,28+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
Marcus Nimrod,ISR,28,29.96,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,24+,28+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
Collin Nicolas,BEL,30,30.2,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,26+,24+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
Hanke Christoph,GER,31,31.13,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,24+,27,2024-04-12_Wujiang_Lead_Men_Qualification.csv
Grünenfelder Nino,SUI,32,31.31,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,20,31,2024-04-12_Wujiang_Lead_Men_Qualification.csv
SONG Yunchan,KOR,33,31.4,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,23+,29+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
YAO JINWEI,CHN,34,31.81,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,24+,26+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
Osgood Declan,USA,35,32.5,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,19,33+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
Lorenzi Simon,BEL,36,33.55,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,24+,25+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
FAN Chih-En,TPE,37,37.92,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,19+,26+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
CHEN YONGCHEN,CHN,38,39.12,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,22+,25,2024-04-12_Wujiang_Lead_Men_Qualification.csv
Tomatis Giorgio,ITA,39,39.5,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,24,24+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
Hoyer Hugo,USA,40,39.8,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,19,27+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
McNamee Guy,CAN,41,40.0,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,19+,25+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
AUEAREECHIT Auswin,THA,42,40.99,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,23,24+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
AU Chi-fung,HKG,43,42.14,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,19,26,2024-04-12_Wujiang_Lead_Men_Qualification.csv
GOH WEN BIN Luke,SGP,44,43.54,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,19,25+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
Potucek Simon,CZE,44,43.54,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,19,25+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
Baudrand Victor,CAN,46,44.09,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,19+,24+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
HU JUNZHE,CHN,46,44.09,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,19+,24+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
Levin Geva,ISR,46,44.09,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,19+,24+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
Gruzitis Edvards,LAT,49,45.17,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,19,25,2024-04-12_Wujiang_Lead_Men_Qualification.csv
MacDougall Jack,GBR,50,46.98,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,19+,23+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
Bergant Martin,SLO,51,48.0,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,19,24+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
McNamee Kindar,CAN,52,50.91,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,16+,24+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
NI GUOQING,CHN,53,51.15,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,19,23+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
MEI YUPING,CHN,54,52.08,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,16,24+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
SANGZHU NIMA,CHN,55,54.25,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,16+,23+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
Familrohani Hossein,IRI,56,56.2,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,16+,22+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
Chou Tzu-Yu,TPE,57,56.71,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,15+,23+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
Salimian Ali,IRI,58,57.99,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,15+,23,2024-04-12_Wujiang_Lead_Men_Qualification.csv
KE QUN TAO,MAS,59,58.22,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,16,11+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
Parks Dylan,AUS,60,58.75,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Lead,Men,Qualification,2024-04-12,/api/v1/category_rounds/8504/results,/api/v1/events/1354/result/1,15+,22+,2024-04-12_Wujiang_Lead_Men_Qualification.csv
